,install_date,platform,lt,installs,iap_revenue,ads_revenue
436,2021-05-03,android,36,959,51.30247456503487,110.32616629930499
437,2021-05-03,ios,36,205,9.580799785852433,24.075183002045833
438,2021-05-03,android,37,954,69.46567785838093,94.41658523277601
439,2021-05-03,ios,37,197,0.0,19.71621699008938
440,2021-05-03,android,38,918,79.8910093531313,132.87942527206292
441,2021-05-03,ios,38,205,38.352442272066476,24.78425907660494
442,2021-05-03,android,39,911,158.9862017061379,182.62869601478315
443,2021-05-03,ios,39,213,47.15390918430555,25.462958043694925
444,2021-05-03,android,40,831,111.43679878333128,170.47600625185828
445,2021-05-03,ios,40,198,17.839896596188368,24.539093931117122
446,2021-05-03,android,41,887,63.462317183568835,149.82100525605756
447,2021-05-03,ios,41,184,12.605039689694344,21.600511918974007
448,2021-05-03,android,42,870,9.078999845385551,107.5323504725643
449,2021-05-03,ios,42,187,3.1519711463222504,22.586907960391727
450,2021-05-03,android,43,866,43.33699926197529,185.83990831242136
451,2021-05-03,ios,43,195,26.82028706518924,30.828383013962593
452,2021-05-03,android,44,830,33.68169034018016,125.74148821783638
453,2021-05-03,ios,44,188,11.56811040965134,19.911941037732504
454,2021-05-03,android,45,790,77.59804096799182,72.3760422115297
455,2021-05-03,ios,45,196,19.413227311249972,20.38369196387839
456,2021-05-03,android,46,761,60.07066666661947,82.28468506973468
457,2021-05-03,ios,46,186,18.540799585580828,21.66563595237585
458,2021-05-03,android,47,762,36.636682085362914,81.39728318940081
459,2021-05-03,ios,47,178,12.491407978597582,19.655874931710287
460,2021-05-03,android,48,791,50.06178836420143,81.32629620994817
461,2021-05-03,ios,48,170,39.28835227799844,18.878139984558402
462,2021-05-03,android,49,754,65.43983581052893,97.94232508597861
463,2021-05-03,ios,49,173,4.053949017402649,22.630497019220684
464,2021-05-03,android,50,740,11.543783759658098,127.71546612018824
465,2021-05-03,ios,50,165,19.100199647545814,29.553271843410585
466,2021-05-03,android,51,735,41.622689175169704,113.59641219163746
467,2021-05-03,ios,51,169,6.7167084330356115,22.171651015619773
468,2021-05-03,android,52,700,39.29870072116238,130.15351347972523
469,2021-05-03,ios,52,155,41.47754713934309,26.056439034262212
470,2021-05-03,android,53,697,118.643869091645,134.61817141108793
471,2021-05-03,ios,53,159,34.77910671528262,30.27617295356822
472,2021-05-03,android,54,678,186.62405368309248,143.22635126704836
473,2021-05-03,ios,54,160,27.92154446737051,30.179723007790244
474,2021-05-03,android,55,676,0.0,87.14727116425479
475,2021-05-03,ios,55,165,5.688140403131544,28.114922011867748
476,2021-05-03,android,56,681,15.385999737977983,101.2299653257462
477,2021-05-03,ios,56,163,105.34151420604468,33.81964001793949
478,2021-05-03,android,57,641,23.354995927009227,110.30379629961362
479,2021-05-03,ios,57,158,0.0,23.385492879508092
480,2021-05-03,android,58,648,17.46469267336643,84.71938297931922
481,2021-05-03,ios,58,151,0.0,23.83324484765535
482,2021-05-03,android,59,634,67.37004053965497,115.06748025189154
483,2021-05-03,ios,59,149,66.83002790408064,28.663369877129753
484,2021-05-03,android,60,605,32.97072937162471,79.03897916288736
485,2021-05-03,ios,60,154,26.42395135042667,16.36710492145471
486,2021-05-03,android,61,616,37.537799660735075,126.5319163295635
487,2021-05-03,ios,61,140,0.0,16.808846953935927
488,2021-05-03,android,62,620,20.97199964284897,170.58938670677503
489,2021-05-03,ios,62,144,0.0,25.629867911131896
490,2021-05-03,android,63,590,2.7929999524354936,97.17331000689455
491,2021-05-03,ios,63,145,12.44988198797977,31.20827983410436
492,2021-05-03,android,64,585,26.53218182064581,116.92515154298883
493,2021-05-03,ios,64,140,11.171999809741974,36.832913970485606
494,2021-05-03,android,65,558,27.412958367957234,102.84380953665982
495,2021-05-03,ios,65,146,27.985999523401258,24.380642981658866
496,2021-05-03,android,66,564,44.21186371858436,101.90898538459646
497,2021-05-03,ios,66,141,95.8509983676672,19.950915908853403
498,2021-05-03,android,67,543,45.41990592133975,91.23531228985269
499,2021-05-03,ios,67,138,22.9853829982785,28.34417787228608
500,2021-05-03,android,68,537,80.53238352727007,94.3422631461782
501,2021-05-03,ios,68,132,0.0,15.7714199204554
502,2021-05-03,android,69,563,0.0,103.19734028461608
503,2021-05-03,ios,69,136,0.0,15.00669492723
504,2021-05-03,android,70,540,22.889319460651517,56.92822412215719
505,2021-05-03,ios,70,142,0.0,11.581052999187705
506,2021-05-03,android,71,526,6.86991601104474,102.75198217102707
507,2021-05-03,ios,71,132,26.286294552347066,15.402561957011585
508,2021-05-03,android,72,519,30.778999475836752,84.72003500297274
509,2021-05-03,ios,72,125,0.0,17.55631892159886
510,2021-05-03,android,73,533,24.99058472944689,66.35602520464317
511,2021-05-03,ios,73,126,3.4929999405145646,12.082813999959399
512,2021-05-03,android,74,527,23.02727639539975,59.952901064474304
513,2021-05-03,ios,74,124,0.0,11.112379997246308
514,2021-05-03,android,75,526,3.561689132714272,90.52811328073426
515,2021-05-03,ios,75,118,12.27657572559714,12.481361971999377
516,2021-05-03,android,76,526,43.654107384748464,113.48913309835666
517,2021-05-03,ios,76,120,18.174271593773366,13.037328981157316
518,2021-05-03,android,77,510,53.35366462907601,93.46982117362563
519,2021-05-03,ios,77,116,0.0,20.551431986549233
520,2021-05-03,android,78,501,5.510128306163073,75.12833004459026
521,2021-05-03,ios,78,118,21.543015198476073,17.073636899437133
522,2021-05-03,android,79,495,16.761606814551534,66.30597901927945
523,2021-05-03,ios,79,119,4.207555745953798,14.545682970095186
524,2021-05-03,android,80,477,68.88133923663068,64.45645003323318
525,2021-05-03,ios,80,108,13.414399700164795,15.932256984892774
526,2021-05-03,android,81,471,58.09673408524752,49.5527880758093
527,2021-05-03,ios,81,115,6.393599857091904,12.403679986929319
528,2021-05-03,android,82,488,19.650904945070504,50.042137987962064
529,2021-05-03,ios,82,128,3.767135275797963,12.944061938276036
530,2021-05-03,android,83,487,43.33692156197662,44.745484992648585
531,2021-05-03,ios,83,122,1.409527648494601,12.45866792216907
532,2021-05-03,android,84,478,18.871999678611758,39.114093975739365
533,2021-05-03,ios,84,119,19.240659592756987,10.361450978325138
534,2021-05-03,android,85,466,12.571999785900116,42.89248916099541
535,2021-05-03,ios,85,115,0.0,10.79616497411871
536,2021-05-03,android,86,462,25.92079152273226,66.12954289157756
537,2021-05-03,ios,86,114,3.7590079159796237,14.888826923347779
538,2021-05-03,android,87,457,96.36086926804781,99.85749225106815
539,2021-05-03,ios,87,114,21.721599514484407,25.214383995777098
540,2021-05-03,android,88,458,121.35635162097849,96.37281219341958
541,2021-05-03,ios,88,110,57.271853588811396,27.12577595485027
542,2021-05-03,android,89,459,77.90577347327256,96.7409919571121
543,2021-05-03,ios,89,119,25.81645773159516,26.22602205059684
544,2021-05-03,android,90,448,60.67217527506399,94.67013414870917
545,2021-05-03,ios,90,120,17.18531328504419,26.38095997226037
546,2021-05-04,android,0,25560,617.9899148063973,1814.7758944769716
547,2021-05-04,ios,0,2597,168.92305832247095,359.3610636672529
548,2021-05-04,android,1,7500,365.612894631792,909.0936473840707
549,2021-05-04,ios,1,998,42.76457299477166,166.19332820973796
550,2021-05-04,android,2,5625,544.7486666879638,884.033925390532
551,2021-05-04,ios,2,793,143.4376706285844,142.30836393635036
552,2021-05-04,android,3,4419,342.1780400691468,753.2655430352506
553,2021-05-04,ios,3,688,133.7387964699477,137.985586092468
554,2021-05-04,android,4,3702,247.5219494846239,578.2665615284805
555,2021-05-04,ios,4,609,130.86591884120716,117.7163679372768
556,2021-05-04,android,5,3324,254.44370380253153,493.1299576907918
557,2021-05-04,ios,5,538,98.7263775803516,94.11255774785934
558,2021-05-04,android,6,3014,166.04143704615524,411.7841367494375
559,2021-05-04,ios,6,495,35.04185086761028,116.36904568970726
560,2021-05-04,android,7,2707,257.7250025620676,629.4097117621659
561,2021-05-04,ios,7,465,43.88323051730013,134.20983140327917
562,2021-05-04,android,8,2539,241.8493880249572,533.8938535029611
563,2021-05-04,ios,8,401,19.026874816595555,94.43047892023787
564,2021-05-04,android,9,2340,172.98422295779193,360.44616578096156
565,2021-05-04,ios,9,397,113.31820877971316,128.82870368969066
566,2021-05-04,android,10,2219,218.04009496884265,337.0725855112862
567,2021-05-04,ios,10,374,73.46394781990575,91.94743391185648
568,2021-05-04,android,11,2084,110.46081366280163,314.5591795128628
569,2021-05-04,ios,11,351,47.56499918997288,78.31056988964383
570,2021-05-04,android,12,2008,198.671815064212,298.48512931239975
571,2021-05-04,ios,12,336,0.0,73.16589380337518
572,2021-05-04,android,13,1853,58.97008129848248,220.4587927925562
573,2021-05-04,ios,13,340,4.100133206850529,40.16654998920194
574,2021-05-04,android,14,1772,99.13936751563186,246.11862298559925
575,2021-05-04,ios,14,307,34.721413350461425,41.44289689523191
576,2021-05-04,android,15,1690,36.9992600999831,209.98100882904282
577,2021-05-04,ios,15,281,14.859708100134492,35.20286492557409
578,2021-05-04,android,16,1586,173.2633065896516,214.0264587717893
579,2021-05-04,ios,16,280,0.0,33.6870399085592
580,2021-05-04,android,17,1581,43.571157984780854,205.01979154927676
581,2021-05-04,ios,17,273,40.58558656017536,39.56347793572081
582,2021-05-04,android,18,1474,57.42508514506513,177.73566368937907
583,2021-05-04,ios,18,241,36.35799938082695,32.668046023123225
584,2021-05-04,android,19,1449,59.66738159375406,164.77017372943146
585,2021-05-04,ios,19,253,111.24399810552598,36.1510508713593
586,2021-05-04,android,20,1420,39.40966776265699,148.3806225311548
587,2021-05-04,ios,20,254,6.99299988090992,27.086618935878505
588,2021-05-04,android,21,1353,59.351616162908975,183.4655865992072
589,2021-05-04,ios,21,234,32.8172551831795,31.463443949441398
590,2021-05-04,android,22,1332,22.485648429880143,155.00784904937007
591,2021-05-04,ios,22,226,7.6859998691082,28.114502038592832
592,2021-05-04,android,23,1296,86.67785333789827,163.59553941284594
593,2021-05-04,ios,23,215,22.621314104851844,26.62562292991538
594,2021-05-04,android,24,1287,131.96603601007664,162.4578800665074
595,2021-05-04,ios,24,210,40.973866653425574,27.559940962747874
596,2021-05-04,android,25,1227,109.03671656896651,146.3715011265847
597,2021-05-04,ios,25,199,46.80482710925997,24.75191690541942
598,2021-05-04,android,26,1199,60.0408306769483,145.2300524929218
599,2021-05-04,ios,26,192,38.65333490499056,20.612074935335727
600,2021-05-04,android,27,1186,20.06006703512877,119.55716974515792
601,2021-05-04,ios,27,201,12.585999785661699,13.403856960865255
602,2021-05-04,android,28,1137,29.70786153745997,126.24881159393101
603,2021-05-04,ios,28,191,0.0,20.81252391620137
604,2021-05-04,android,29,1112,22.28842675458336,122.43699658267235
605,2021-05-04,ios,29,189,10.478999821543693,15.537746945387994
606,2021-05-04,android,30,1087,47.42356738866735,124.4756663134674
607,2021-05-04,ios,30,188,36.45729410409713,18.760694973974978
608,2021-05-04,android,31,1037,69.92745530831182,127.7946675679849
609,2021-05-04,ios,31,180,24.22026145180655,18.37206497355328
610,2021-05-04,android,32,951,31.147422379875188,116.2273613685436
611,2021-05-04,ios,32,169,23.768929569895747,21.251537978767374
612,2021-05-04,android,33,1001,38.123659636022566,119.87528916297492
613,2021-05-04,ios,33,165,22.3789996188879,16.36544695851717
614,2021-05-04,android,34,989,25.9573011602726,97.32693699365029
615,2021-05-04,ios,34,164,7.685999869108201,14.618998931855458
616,2021-05-04,android,35,963,52.4865821447829,110.08669645339592
617,2021-05-04,ios,35,168,3.664306937118173,14.996455921822417
618,2021-05-04,android,36,941,71.65633409120203,96.98509843421516
619,2021-05-04,ios,36,171,0.0,16.502327909592168
620,2021-05-04,android,37,887,136.21498527806736,153.46915650721985
621,2021-05-04,ios,37,168,2.816772417040229,15.45079097458256
622,2021-05-04,android,38,896,144.14080619431687,215.13324165933182
623,2021-05-04,ios,38,159,1.4634843149467707,17.57651794325193
624,2021-05-04,android,39,804,11.660541761758806,178.62025637689408
625,2021-05-04,ios,39,155,30.771999475955965,16.06930290971195
626,2021-05-04,android,40,866,30.415585111166237,138.72403441604138
627,2021-05-04,ios,40,153,23.846844623640838,12.510947932486488
628,2021-05-04,android,41,854,8.37899985730648,110.99531841498037
629,2021-05-04,ios,41,159,0.0,18.235835985997255
630,2021-05-04,android,42,848,34.08596322721792,167.31879007798943
631,2021-05-04,ios,42,154,0.0,23.8792039088803
632,2021-05-04,android,43,820,44.28832128036403,127.0362711307148
633,2021-05-04,ios,43,145,1.3283760056555272,11.951294964670524
634,2021-05-04,android,44,802,86.7280277766031,95.85838042261014
635,2021-05-04,ios,44,150,14.944319287537516,16.29811895565217
636,2021-05-04,android,45,768,22.37166996226746,82.54112805125806
637,2021-05-04,ios,45,149,10.23671567550981,15.00116495979637
638,2021-05-04,android,46,756,29.956274246881488,82.81581601780772
639,2021-05-04,ios,46,141,13.495270859686732,14.871688969798925
640,2021-05-04,android,47,776,12.067603102183341,86.6472379109216
641,2021-05-04,ios,47,136,13.186947563121379,15.375888984326593
642,2021-05-04,android,48,748,65.70606767115129,102.04626526225798
643,2021-05-04,ios,48,133,0.0,15.295385983321466
644,2021-05-04,android,49,708,58.615935077085254,122.00283735027392
645,2021-05-04,ios,49,126,0.0,24.593620911931794
646,2021-05-04,android,50,698,45.15234564333117,109.55908005812785
647,2021-05-04,ios,50,121,5.9622084169542795,19.27280797197818
648,2021-05-04,android,51,679,90.00157451555538,120.30078719202538
649,2021-05-04,ios,51,137,0.0,21.26638200250818
650,2021-05-04,android,52,657,83.37212123378039,134.49709898107437
651,2021-05-04,ios,52,125,8.385999857187272,25.80223797341023
652,2021-05-04,android,53,664,27.90484420370054,120.15858911780435
653,2021-05-04,ios,53,139,0.0,21.19294300425463
654,2021-05-04,android,54,664,40.76936454241181,75.17060510882482
655,2021-05-04,ios,54,131,3.4929999405145646,26.649867975322195
656,2021-05-04,android,55,664,26.084003083517555,97.35789908326717
657,2021-05-04,ios,55,133,0.0,24.17580397585698
658,2021-05-04,android,56,630,35.86308940273476,108.05775813312584
659,2021-05-04,ios,56,126,9.888314772018552,16.718357998528518
660,2021-05-04,android,57,631,40.842538050529846,90.6361002178553
661,2021-05-04,ios,57,126,0.0,14.71122795510746
662,2021-05-04,android,58,621,72.40497516367246,101.19724327431982
663,2021-05-04,ios,58,126,25.077747032667517,18.209588959543908
664,2021-05-04,android,59,604,84.70981619048666,71.67974397761952
665,2021-05-04,ios,59,105,16.73717489618528,11.747403010493144
666,2021-05-04,android,60,615,52.22922752176857,102.16641015081268
667,2021-05-04,ios,60,107,11.892999797463416,11.430476960307374
668,2021-05-04,android,61,603,48.34982455139828,126.72473631716957
669,2021-05-04,ios,61,117,6.985999881029129,18.53286302363631
670,2021-05-04,android,62,600,22.029974030729772,88.18495830765812
671,2021-05-04,ios,62,116,0.0,22.33275594332008
672,2021-05-04,android,63,576,56.16408058817255,101.77563003724629
673,2021-05-04,ios,63,110,0.0,25.98912395370644
674,2021-05-04,android,64,586,46.30564329195005,100.64611131611014
675,2021-05-04,ios,64,113,0.0,16.468883935231133
676,2021-05-04,android,65,550,134.1447650064502,95.5121962920955
677,2021-05-04,ios,65,118,18.839212832537413,23.248753003426827
678,2021-05-04,android,66,532,12.751109873719216,89.55201005467768
679,2021-05-04,ios,66,115,23.47182701279497,20.796548896330933
680,2021-05-04,android,67,544,55.64561689206684,100.02081532613988
681,2021-05-04,ios,67,114,6.292999892830849,11.081834947610332
682,2021-05-04,android,68,551,66.24017945736301,98.91984725841849
683,2021-05-04,ios,68,110,11.30399670749408,12.216675951298384
684,2021-05-04,android,69,535,17.038871467020275,48.186717990286525
685,2021-05-04,ios,69,112,6.99299988090992,11.361503937936504
686,2021-05-04,android,70,536,31.799350260435105,87.64225720688023
687,2021-05-04,ios,70,97,2.6404038618375063,19.258179929635048
688,2021-05-04,android,71,516,13.163192120990875,83.12688014751018
689,2021-05-04,ios,71,107,0.0,18.978107944551084
690,2021-05-04,android,72,523,18.164999690651893,54.26676814899042
691,2021-05-04,ios,72,103,14.664066859718439,12.212936968166218
692,2021-05-04,android,73,523,5.592999904751778,55.77775997920946
693,2021-05-04,ios,73,98,5.43047249304378,11.413406960590123
694,2021-05-04,android,74,523,26.314208681890847,88.31383488795996
695,2021-05-04,ios,74,99,0.0,10.648168001777094
696,2021-05-04,android,75,529,119.45749107312216,113.57227894895595
697,2021-05-04,ios,75,101,0.0,17.62872595750605
698,2021-05-04,android,76,498,5.585999904870987,82.1733501107301
699,2021-05-04,ios,76,103,0.0,16.492049963297177
700,2021-05-04,android,77,485,33.63213298219967,70.58224590984605
701,2021-05-04,ios,77,100,21.69843768903315,17.079741925447934
702,2021-05-04,android,78,496,37.309697039365886,57.946461065605945
703,2021-05-04,ios,78,100,7.733522192925275,11.201684969801136
